DATE (MM/DD/YYYY),HOUR-PST,Avg Global Horizontal [W/m^2],Avg Direct Normal [W/m^2],Avg Diffuse Horizontal [W/m^2],Avg Global (secondary) [W/m^2],Avg Global (uncorrected) [W/m^2],Avg Direct (uncorrected) [W/m^2],Avg Diffuse (uncorrected) [W/m^2],Avg Air Temperature [deg C],Avg Rel Humidity [%],Avg Avg Wind Speed @ 3m [m/s],Avg Station Pressure [mBar],Avg Precipitation [mm],Avg Zenith Angle [degrees],Avg Azimuth Angle [degrees],Avg CR1000 Temp [deg C],Avg RSR Battery [VDC]
7/28/2015,2,0.0440,0.0000,0.0440,-0.0287,0.0396,0.0000,0.0396,18.1408,96.3350,0.0023,1008.0000,0.0000,122.7333,25.3682,17.8510,12.8555
7/28/2015,3,0.0533,0.0000,0.0533,0.1063,0.0480,0.0000,0.0480,18.4470,96.5150,0.0127,1007.5000,0.0000,116.0383,39.7297,18.2387,12.8303
7/28/2015,4,0.0433,0.0000,0.0433,0.0776,0.0389,0.0000,0.0389,18.9393,94.6800,0.1719,1007.5000,0.0000,107.1383,51.6317,19.0490,12.8038
7/28/2015,5,0.1792,0.0000,0.1792,0.1947,0.1613,0.0000,0.1613,19.2387,92.2150,0.3756,1007.7500,0.0000,96.7167,61.5410,19.5963,12.7853
7/28/2015,6,18.3603,0.0299,18.3579,18.3145,18.5178,5.6851,18.1418,20.0573,87.1317,0.8225,1008.5000,0.0000,85.2390,70.0910,20.0807,12.7547
7/28/2015,7,162.0728,47.4912,144.8481,160.7656,160.6532,62.2199,138.4770,21.4700,79.2115,0.5344,1009.0000,0.0000,73.4662,77.9033,21.4888,12.7992
7/28/2015,8,440.7245,534.9786,177.9468,444.6947,442.8731,582.9788,157.0359,24.1553,67.3558,1.2004,1009.0000,0.0000,61.2043,85.6117,25.4928,13.0258
7/28/2015,9,608.6116,716.1176,137.0308,614.4926,616.1405,763.1354,113.6769,25.0913,64.8143,1.7983,1009.0000,0.0000,48.8018,94.0633,28.9515,13.3723
7/28/2015,10,774.1824,782.9124,145.7726,776.5022,782.4447,825.3813,120.0509,24.8478,67.9517,2.3863,1008.7500,0.0000,36.5670,104.8167,30.5428,13.5788
7/28/2015,11,898.7303,832.3525,146.0979,893.3784,901.9489,866.8156,118.2207,24.8017,68.9937,3.0030,1008.7500,0.0000,25.1660,121.8000,31.1197,13.8162
7/28/2015,12,963.4406,866.0421,134.8680,950.6107,959.8585,892.9946,105.5136,24.4897,68.7560,3.3318,1008.5000,0.0000,16.8507,155.1583,30.9337,13.8610
7/28/2015,13,966.1306,876.1761,127.8024,954.9268,962.3139,902.9445,98.3859,24.2095,69.6585,3.4330,1009.0000,0.0000,16.8340,204.5983,29.9993,13.8945
7/28/2015,14,903.5602,864.2655,122.1225,900.8822,906.5309,898.5761,94.1331,24.5245,69.4555,3.2600,1008.0000,0.0000,25.1315,238.0317,30.2937,13.8995
7/28/2015,15,789.3684,846.6831,110.0306,792.4536,797.4606,889.2014,84.0913,24.4185,70.9082,3.3095,1007.2500,0.0000,36.5317,255.0550,30.7005,13.8962
7/28/2015,16,632.5284,807.8840,100.4835,633.9161,639.7807,854.9468,76.8041,24.0955,72.5128,3.3017,1006.2500,0.0000,48.7727,265.8150,30.0663,13.8898
7/28/2015,17,444.0761,725.3741,93.4858,438.5655,445.9700,772.8542,72.5383,23.4810,76.2228,3.3769,1006.5000,0.0000,61.1845,274.2617,28.8698,13.4498
7/28/2015,18,239.8302,575.7506,72.9078,230.6017,237.8603,625.1734,57.0531,22.8170,79.5617,2.8994,1006.2500,0.0000,73.4605,281.9617,27.3342,13.1112
7/28/2015,19,52.7817,159.9822,30.6990,50.9652,53.4272,190.3116,27.4018,21.6118,86.0633,2.3094,1006.7500,0.0000,85.2558,289.7633,25.1227,13.0363
7/28/2015,20,0.5102,0.0000,0.5102,0.4366,0.4596,0.0000,0.4596,20.3087,91.1750,2.1295,1007.0000,0.0000,96.7633,298.3017,22.1973,13.0052
7/28/2015,21,0.0162,0.0000,0.0162,0.0352,0.0146,0.0000,0.0146,19.8275,93.4933,1.6274,1007.7500,0.0000,107.2133,308.1950,20.7403,12.9757
7/28/2015,22,0.0154,0.0000,0.0154,0.0524,0.0139,0.0000,0.0139,19.6800,93.9000,1.6975,1009.0000,0.0000,116.1500,320.0967,20.5918,12.9485
7/28/2015,23,0.0193,0.0000,0.0193,-0.1774,0.0174,0.0000,0.0174,19.2582,94.5683,1.5378,1009.2500,0.0000,122.8883,334.4633,20.4975,12.9248
7/29/2015,0,0.0193,0.0000,0.0193,0.0546,0.0174,0.0000,0.0174,19.0282,94.8917,0.8260,1009.0000,0.0000,126.5833,350.8283,20.1645,12.9038
7/29/2015,1,0.0216,0.0000,0.0216,0.0438,0.0195,0.0000,0.0195,18.9157,95.2000,0.8513,1009.0000,0.0000,126.5983,8.7887,19.9162,12.8792
7/29/2015,2,0.0185,0.0000,0.0185,0.0474,0.0167,0.0000,0.0167,18.8735,95.5450,0.4550,1008.2500,0.0000,122.9467,25.4785,19.8060,12.8583
7/29/2015,3,0.0278,0.0000,0.0278,0.0503,0.0250,0.0000,0.0250,18.8533,95.5717,0.6349,1008.7500,0.0000,116.2267,39.8805,19.7225,12.8330
7/29/2015,4,0.0193,0.0000,0.0193,0.0467,0.0174,0.0000,0.0174,18.8545,94.8150,0.5641,1008.5000,0.0000,107.3050,51.8043,19.7017,12.8080
7/29/2015,5,0.1212,0.0000,0.1212,0.1343,0.1092,0.0000,0.1092,18.7913,94.7717,0.4969,1008.2500,0.0000,96.8733,61.7268,19.6700,12.7838
7/29/2015,6,10.4914,0.1810,10.4786,10.5346,10.6655,6.5177,10.3862,19.2178,92.3900,0.7816,1009.0000,0.0000,85.3683,70.2892,19.8193,12.7522
7/29/2015,7,59.5652,0.0000,59.5652,58.3273,58.8797,1.8651,58.3579,19.4868,89.8717,0.7265,1009.7500,0.0000,73.5813,78.1150,20.3182,12.7602
7/29/2015,8,152.2838,0.0000,152.2838,151.0270,152.3443,1.4831,151.6485,20.2763,84.8967,0.3478,1010.0000,0.0000,61.3130,85.8500,21.5013,12.8038
7/29/2015,9,309.1966,0.1494,309.0908,309.7127,311.7326,2.5843,309.9995,21.2135,81.5185,0.9039,1010.2500,0.0000,48.9112,94.3417,23.4318,12.9680
7/29/2015,10,660.0986,419.3809,315.2076,660.7614,665.8648,452.0869,294.5176,22.7667,77.1103,2.1142,1010.2500,0.0000,36.6872,105.1567,26.7407,13.4183
7/29/2015,11,842.9274,733.3135,181.5951,837.1070,845.2227,765.4523,154.9426,23.4922,73.8730,2.5909,1010.5000,0.0000,25.3183,122.2250,29.2953,13.6865
7/29/2015,12,918.8670,803.5199,150.8639,906.0317,915.1478,829.1761,122.6373,23.7765,73.0825,2.7917,1010.2500,0.0000,17.0638,155.4517,29.7700,13.8820
7/29/2015,13,920.8712,815.1574,141.7741,909.4341,917.1076,840.8061,113.5080,23.7373,73.8570,3.3162,1010.5000,0.0000,17.0515,204.3433,29.5523,13.9053
7/29/2015,14,852.6927,732.7912,190.4407,849.0435,855.1394,765.5795,163.3452,23.7743,74.8532,3.4636,1010.0167,0.0000,25.2955,237.6367,29.7267,13.9068
7/29/2015,15,727.4395,692.4978,173.2774,728.9549,734.4082,732.5602,148.2317,23.5598,75.1438,3.3217,1009.5000,0.0000,36.6638,254.7217,29.9667,13.9060
7/29/2015,16,591.9247,733.2053,110.9817,592.3755,598.2792,778.1575,87.8724,23.2165,75.9583,3.4163,1009.0000,0.0000,48.8943,265.5417,29.3272,13.8703
7/29/2015,17,410.6415,662.6361,90.2972,404.9782,412.1786,708.2201,69.9659,22.9055,77.1447,3.0831,1009.0000,0.0000,61.3058,274.0300,28.3850,13.4168
7/29/2015,18,209.3756,461.3982,77.6517,201.0055,207.5813,507.0415,63.1746,22.3102,80.1770,2.8412,1009.2500,0.0000,73.5880,281.7567,27.0783,13.1038
7/29/2015,19,44.5535,77.7041,32.5834,43.2598,44.9882,100.6181,30.0041,21.1852,85.4600,2.1620,1009.2500,0.0000,85.3907,289.5700,24.8425,13.0357
7/29/2015,20,0.3196,0.0000,0.3196,0.2628,0.2878,0.0000,0.2878,20.3598,88.0467,1.7695,1010.0000,0.0000,96.9167,298.1167,22.4633,13.0052
7/29/2015,21,0.0201,0.0000,0.0201,0.0323,0.0181,0.0000,0.0181,20.0487,90.7467,1.5406,1011.0000,0.0000,107.3850,308.0267,21.5437,12.9760
7/29/2015,22,0.0147,0.0000,0.0147,-0.2277,0.0132,0.0000,0.0132,19.6800,92.0933,1.3352,1011.5000,0.0000,116.3483,319.9467,20.8705,12.9500
7/29/2015,23,0.0154,0.0000,0.0154,-0.1142,0.0139,0.0000,0.0139,19.4145,93.4583,1.0055,1011.5000,0.0000,123.1017,334.3617,20.2948,12.9258
7/30/2015,0,0.0255,0.0000,0.0255,0.0869,0.0229,0.0000,0.0229,19.3758,92.8800,0.7432,1011.5000,0.0000,126.8233,350.7983,19.8798,12.9017
7/30/2015,1,0.0324,0.0000,0.0324,0.0776,0.0292,0.0000,0.0292,19.2520,92.6867,0.4682,1011.0000,0.0000,126.8400,8.8384,19.6083,12.8768
7/30/2015,2,0.0317,0.0000,0.0317,0.0639,0.0285,0.0000,0.0285,19.2097,92.2067,0.6737,1010.5000,0.0000,123.1617,25.5938,19.3322,12.8517
7/30/2015,3,0.0371,0.0000,0.0371,0.0711,0.0334,0.0000,0.0334,19.2735,92.2350,0.9821,1010.7500,0.0000,116.4217,40.0367,19.2540,12.8248
7/30/2015,4,0.0348,0.0000,0.0348,0.0654,0.0313,0.0000,0.0313,19.2067,93.7467,0.8267,1010.2500,0.0000,107.4733,51.9835,19.1608,12.7972
7/30/2015,5,0.2440,0.0000,0.2440,0.2392,0.2198,0.0000,0.2198,19.1557,95.2583,0.3707,1010.7500,0.0000,97.0117,61.9177,19.0748,12.7728
7/30/2015,6,20.1306,0.0203,20.1293,20.0787,20.2683,5.9710,19.9575,19.8463,91.8533,0.5132,1011.0000,0.0000,85.4937,70.4915,19.4410,12.7465
7/30/2015,7,121.9473,73.1568,99.0595,121.0245,120.7451,87.6197,93.4117,20.7502,88.4417,1.1452,1011.7500,0.0000,73.6967,78.3350,20.9475,12.7657
7/30/2015,8,161.0797,0.4725,160.8760,159.7405,161.1760,1.5552,160.4827,21.1983,86.2933,1.3078,1012.2500,0.0000,61.4223,86.0917,22.8075,12.8077
7/30/2015,9,334.6521,15.0282,324.5692,335.5851,337.7497,24.4663,321.3559,22.0930,83.7392,1.5788,1012.0000,0.0000,49.0207,94.6217,24.2067,13.0173
7/30/2015,10,453.5677,74.5253,391.4567,453.7229,457.3309,91.7969,381.1276,22.9143,80.5290,2.0999,1012.7500,0.0000,36.8087,105.4983,26.5680,13.2308
7/30/2015,11,873.3552,779.6505,170.1924,868.4824,876.9839,813.9933,142.9298,24.9197,73.2187,2.3867,1013.0000,0.0000,25.4742,122.6500,29.9653,13.5955
7/30/2015,12,814.4702,552.0079,286.5655,804.1445,811.9779,576.9558,260.2683,24.8863,72.8493,2.5461,1012.2500,0.0000,17.2812,155.7600,31.2715,13.7030
7/30/2015,13,910.9037,820.3898,127.7874,900.4925,908.0737,846.8010,99.7562,24.6088,73.7935,3.3018,1011.7500,0.0000,17.2758,204.1017,30.6207,13.8683
7/30/2015,14,853.1658,807.0825,125.3005,850.3162,856.3911,840.5180,98.4380,24.6352,75.0197,3.2396,1012.0000,0.0000,25.4647,237.2367,30.5308,13.8838
7/30/2015,15,741.5073,761.3403,131.9597,744.2061,749.4952,803.0117,106.7139,24.7432,75.1132,2.8590,1011.2667,0.0000,36.8017,254.3950,31.0955,13.8803
7/30/2015,16,526.0665,405.9542,256.0438,526.7479,532.1085,444.4585,236.7544,24.1177,77.7472,2.8903,1010.7500,0.0000,49.0210,265.2650,30.7842,13.7035
7/30/2015,17,380.9218,402.0380,178.7666,376.5060,382.5965,441.3925,161.2472,23.5660,80.4842,3.0667,1011.0000,0.0000,61.4323,273.7933,29.4067,13.3570
7/30/2015,18,136.1576,208.5495,85.8325,130.8482,134.8702,237.4707,77.5171,22.4722,84.4383,2.1212,1010.7500,0.0000,73.7202,281.5433,27.0808,13.1022
7/30/2015,19,39.5632,70.2616,28.9947,38.6210,40.0430,91.3326,26.7387,21.7270,86.8283,1.4775,1010.7500,0.0000,85.5293,289.3750,25.0833,13.0290
7/30/2015,20,0.3034,0.0000,0.3034,0.2355,0.2732,0.0000,0.2732,20.8502,89.0517,1.0027,1011.5000,0.0000,97.0850,297.9433,22.7900,13.0002
7/30/2015,21,0.0178,0.0000,0.0178,-0.0287,0.0160,0.0000,0.0160,20.4728,92.8500,0.8705,1011.5000,0.0000,107.5683,307.8633,21.5037,12.9700
7/30/2015,22,0.0000,0.0000,0.0000,-0.8482,0.0000,0.0000,0.0000,20.4505,94.1717,0.6261,1012.5000,0.0000,116.5533,319.8000,20.9092,12.9443
7/30/2015,23,0.0239,0.0000,0.0239,-0.0409,0.0216,0.0000,0.0216,20.2713,94.7083,0.0444,1012.7500,0.0000,123.3483,334.2650,20.5628,12.9208
7/31/2015,0,0.0224,0.0000,0.0224,0.0668,0.0202,0.0000,0.0202,20.0807,95.4750,0.0000,1012.7500,0.0000,127.0617,350.7667,20.1678,12.8987
7/31/2015,1,0.0263,0.0000,0.0263,0.0611,0.0236,0.0000,0.0236,20.1965,95.8417,0.4418,1012.0000,0.0000,127.0800,8.8916,20.0330,12.8737
7/31/2015,2,0.0286,0.0000,0.0286,0.0625,0.0257,0.0000,0.0257,20.2565,96.1583,1.2404,1012.0000,0.0000,123.3783,25.7158,20.1028,12.8502
7/31/2015,3,0.0224,0.0000,0.0224,0.0539,0.0202,0.0000,0.0202,20.0673,96.3200,0.6478,1012.0000,0.0000,116.6150,40.1998,19.9815,12.8227
7/31/2015,4,0.0239,0.0000,0.0239,0.0632,0.0216,0.0000,0.0216,20.2413,95.7817,1.1884,1012.0000,0.0000,107.6417,52.1680,20.1467,12.7982
7/31/2015,5,0.1089,0.0000,0.1089,0.1372,0.0981,0.0000,0.0981,20.2987,94.5217,0.9141,1012.2500,0.0000,97.1683,62.1150,20.7152,12.7753
7/31/2015,6,9.7379,0.0483,9.7346,9.8054,9.9496,4.6228,9.7264,20.7943,90.3767,0.1704,1012.7500,0.0000,85.6173,70.7000,21.0827,12.7513
7/31/2015,7,40.0028,0.0000,40.0028,39.1729,39.5880,1.1401,39.2756,20.9660,89.5017,0.7484,1013.2500,0.0000,73.8133,78.5582,21.6438,12.7508
7/31/2015,8,99.8781,0.0000,99.8781,99.1186,99.9480,1.0908,99.4230,21.1593,87.8417,0.4490,1013.9833,0.0000,61.5327,86.3417,22.2510,12.7700
7/31/2015,9,192.0251,0.0000,192.0251,192.0486,193.5475,0.9465,192.9323,21.8080,85.9950,0.2278,1013.7500,0.0000,49.1318,94.9117,23.4552,12.8167
7/31/2015,10,412.4128,1.9205,410.8352,413.1896,415.8401,6.8609,410.2694,22.9418,82.5990,1.0885,1013.2500,0.0000,36.9318,105.8633,25.5342,13.0730
7/31/2015,11,716.8503,428.3762,324.2165,713.5882,719.1984,453.1892,304.0078,24.5327,77.2105,2.1450,1013.0000,0.0000,25.6322,123.0867,28.7252,13.4380
7/31/2015,12,936.8954,741.7035,229.8165,926.7803,934.8167,769.7968,200.9633,25.3918,74.0365,2.5141,1013.0000,0.0000,17.5022,156.0750,31.1773,13.6615
7/31/2015,13,951.2496,790.3967,197.7862,942.3417,949.0322,818.6333,168.6627,25.2463,74.1167,2.8201,1012.2500,0.0000,17.5058,203.8600,31.2602,13.8335
7/31/2015,14,885.9489,794.4878,171.1164,884.6620,889.7994,829.4745,143.5236,25.1170,74.2735,3.1788,1011.5167,0.0000,25.6412,236.8367,31.4463,13.8547
7/31/2015,15,775.7136,827.0947,115.6307,779.7435,784.0531,869.9018,89.8849,24.5862,75.3620,3.4776,1011.2500,0.0000,36.9457,254.0517,31.2683,13.8747
7/31/2015,16,628.7856,802.4268,103.9201,631.0364,636.1842,850.0066,80.2896,24.2840,76.7900,3.6020,1010.5000,0.0000,49.1527,264.9917,30.2648,13.8282
7/31/2015,17,431.1727,638.2001,126.6496,426.5096,433.1315,685.6705,106.0546,24.0000,78.9482,3.1208,1010.2500,0.0000,61.5638,273.5567,29.1838,13.3832
7/31/2015,18,217.5736,446.6653,91.8660,209.5626,215.9044,494.8568,77.1182,23.1665,83.1100,2.7687,1009.5000,0.0000,73.8572,281.3317,27.7240,13.0970
7/31/2015,19,48.6549,66.5310,38.3154,47.6237,49.1762,88.9881,36.0057,21.9662,88.6933,2.5046,1009.2500,0.0000,85.6850,289.1783,25.3675,13.0310
7/31/2015,20,0.3967,0.0000,0.3967,0.3375,0.3574,0.0000,0.3574,20.8275,91.5433,2.3295,1010.5000,0.0000,97.2550,297.7533,23.0805,12.9977
7/31/2015,21,0.0201,0.0000,0.0201,0.0215,0.0181,0.0000,0.0181,20.2113,93.3583,1.8619,1010.5000,0.0000,107.7550,307.6933,21.7093,12.9695
7/31/2015,22,0.0154,0.0000,0.0154,0.0280,0.0139,0.0000,0.0139,19.8080,95.5517,1.3343,1010.5000,0.0000,116.7667,319.6600,21.1523,12.9438
7/31/2015,23,0.0208,0.0000,0.0208,0.0388,0.0188,0.0000,0.0188,19.5883,97.1950,1.5968,1010.7500,0.0000,123.5767,334.1717,20.8188,12.9192
8/1/2015,0,0.0270,0.0000,0.0270,0.0517,0.0243,0.0000,0.0243,19.4872,98.2300,1.4250,1010.7500,0.0000,127.3117,350.7317,20.5860,12.9008
8/1/2015,1,0.0232,0.0000,0.0232,0.0596,0.0209,0.0000,0.0209,19.4558,98.5750,0.8198,1010.7500,0.0000,127.3233,8.9492,20.4772,12.8755
8/1/2015,2,0.0324,0.0000,0.0324,0.0603,0.0292,0.0000,0.0292,19.4543,98.6517,0.7777,1010.5000,0.0000,123.5983,25.8422,20.4337,12.8552
8/1/2015,3,0.0270,0.0000,0.0270,0.0575,0.0243,0.0000,0.0243,19.4172,97.5867,0.5125,1011.0000,0.0000,116.8117,40.3692,20.4453,12.8305
8/1/2015,4,0.0255,0.0000,0.0255,0.0575,0.0229,0.0000,0.0229,19.6822,94.8250,0.5264,1011.0000,0.0000,107.8133,52.3575,20.5030,12.8078
8/1/2015,5,0.0857,0.0000,0.0857,0.1178,0.0772,0.0000,0.0772,19.9260,91.5367,0.4212,1010.7500,0.0000,97.3133,62.3175,20.5938,12.7837
8/1/2015,6,8.7078,0.1573,8.6965,8.7548,8.8518,6.5123,8.5886,20.0932,90.9400,0.4590,1011.0000,0.0000,85.7517,70.9138,20.7258,12.7523
8/1/2015,7,60.4568,0.0000,60.4568,59.2752,59.8026,1.8131,59.3204,20.4580,89.0667,0.2976,1011.2500,0.0000,73.9313,78.7900,21.2130,12.7560
8/1/2015,8,152.4602,0.0000,152.4602,151.7054,152.6804,1.6714,151.8692,21.3443,83.1717,0.7038,1011.2500,0.0000,61.6442,86.5967,22.5788,12.8042
8/1/2015,9,409.7463,76.1590,355.0629,411.9198,413.7837,87.0919,351.4919,22.5533,78.0038,1.7315,1011.5000,0.0000,49.2447,95.2083,24.8918,13.0643
8/1/2015,10,686.2107,546.1026,242.8807,688.5941,693.1890,583.7653,219.7285,24.1898,71.6607,1.7307,1011.0000,0.0000,37.0573,106.2167,28.2333,13.4097
8/1/2015,11,876.4215,826.0943,132.9976,871.9350,879.8089,860.4394,105.5556,24.4717,71.1917,2.6299,1011.0000,0.0000,25.7940,123.5217,30.3823,13.6243
8/1/2015,12,953.2879,873.9699,121.0315,941.7897,950.2527,901.3671,91.9204,24.0652,71.5645,3.1564,1011.0000,0.0000,17.7285,156.3883,30.3628,13.8518
8/1/2015,13,955.6185,886.3678,111.6546,945.9586,952.6726,913.9230,82.4820,24.1938,71.0985,3.3467,1010.0000,0.0000,17.7412,203.6317,29.9245,13.8908
8/1/2015,14,896.3707,868.4259,115.6277,894.7587,899.6507,903.0819,87.8143,24.2117,71.3925,3.6210,1009.5000,0.0000,25.8230,236.4317,30.1038,13.8980
8/1/2015,15,780.6963,844.2615,107.9724,784.8256,789.1411,887.3807,82.1538,24.7300,70.6642,3.2008,1008.7500,0.0000,37.0947,253.7117,30.9128,13.8873
8/1/2015,16,604.4381,736.5834,121.4788,606.3375,611.5732,782.8859,98.4638,24.5430,74.5872,3.0636,1008.7500,0.0000,49.2903,264.7117,30.6860,13.8230
8/1/2015,17,420.0478,647.7664,112.3191,415.1086,421.8860,694.7691,91.9142,24.0437,78.0550,3.0692,1008.5000,0.0000,61.7003,273.3133,29.6703,13.3913
8/1/2015,18,190.7962,230.1598,122.8256,184.8327,189.2034,263.2592,112.0087,22.8122,81.8837,2.7316,1008.0000,0.0000,74.0007,281.1133,27.7188,13.1110
8/1/2015,19,50.2635,93.5347,38.0214,49.0980,51.0771,119.0599,35.5409,21.4055,85.6183,2.1055,1008.0000,0.0000,85.8283,288.9767,24.9885,13.0363
8/1/2015,20,0.3095,0.0000,0.3095,0.2614,0.2788,0.0000,0.2788,20.6038,86.7983,1.8883,1008.7500,0.0000,97.4233,297.5650,22.2523,13.0042
8/1/2015,21,0.0201,0.0000,0.0201,0.0302,0.0181,0.0000,0.0181,20.3885,91.6667,1.3442,1008.7500,0.0000,107.9500,307.5167,20.8632,12.9727
8/1/2015,22,0.0170,0.0000,0.0170,0.0654,0.0153,0.0000,0.0153,19.9903,93.5317,0.6379,1009.0000,0.0000,116.9800,319.5117,20.1620,12.9475
8/1/2015,23,0.0193,0.0000,0.0193,0.0532,0.0174,0.0000,0.0174,19.3478,94.5100,0.0420,1009.0000,0.0000,123.8050,334.0700,19.3165,12.9227
8/2/2015,0,0.0348,0.0000,0.0348,0.0603,0.0313,0.0000,0.0313,19.7952,94.5267,0.0155,1008.5000,0.0000,127.5600,350.7150,19.2332,12.9025
8/2/2015,1,0.0178,0.0000,0.0178,0.0481,0.0160,0.0000,0.0160,19.1640,94.1317,0.0000,1008.2500,0.0000,127.5650,9.0112,19.1702,12.8803
8/2/2015,2,0.0363,0.0000,0.0363,0.0647,0.0327,0.0000,0.0327,18.4842,95.5383,0.0000,1008.5000,0.0000,123.8317,25.9750,18.1660,12.8558
8/2/2015,3,0.0371,0.0000,0.0371,0.0424,0.0334,0.0000,0.0334,18.0695,96.6550,0.0000,1008.2500,0.0000,117.0150,40.5428,17.5210,12.8335
8/2/2015,4,0.0417,0.0000,0.0417,0.1020,0.0376,0.0000,0.0376,17.4900,97.4617,0.0000,1008.0000,0.0000,107.9867,52.5542,17.0627,12.8058
8/2/2015,5,0.2549,0.0000,0.2549,0.2493,0.2295,0.0000,0.2295,17.3810,98.4017,0.0000,1008.0000,0.0000,97.4700,62.5250,16.8680,12.7783
8/2/2015,6,18.0595,0.0098,18.0587,18.2432,18.3668,4.4361,18.1085,18.1665,98.8333,0.0000,1008.5000,0.0000,85.8833,71.1323,17.3940,12.7482
8/2/2015,7,56.1359,0.0000,56.1359,54.9797,55.4789,1.3148,55.1385,19.6610,96.8133,0.0435,1008.5000,0.0000,74.0502,79.0225,19.1853,12.7420
8/2/2015,8,102.2208,0.0000,102.2208,101.4927,102.2435,1.0183,101.7548,21.0637,87.2700,0.1779,1009.5167,0.0000,61.7560,86.8600,21.2065,12.7615
8/2/2015,9,283.6567,0.0471,283.6224,284.5374,286.2162,2.5179,284.5450,22.3827,80.6368,0.3909,1009.5000,0.0000,49.3575,95.5167,23.5648,12.9133
8/2/2015,10,647.2685,285.1475,411.1972,649.8791,653.6021,310.5271,396.8265,24.0028,75.6415,1.9275,1009.2500,0.0000,37.1848,106.5967,27.3940,13.3687
8/2/2015,11,869.3331,757.0243,187.5550,865.8296,873.1691,791.8969,160.1098,25.1405,70.9915,1.9545,1009.0000,0.0000,25.9580,123.9800,30.4962,13.6060
8/2/2015,12,950.0100,859.3650,132.7172,939.8013,948.3492,888.1913,103.6544,25.6570,69.4495,2.4788,1009.0000,0.0000,17.9578,156.7183,31.7802,13.8050
8/2/2015,13,948.9499,870.3461,121.3725,940.0784,947.0469,898.8866,92.3427,25.3422,70.7508,2.9660,1008.5000,0.0000,17.9830,203.4083,31.4063,13.8490
8/2/2015,14,890.3548,847.5728,129.4399,889.2008,894.3377,882.9636,101.7177,25.0995,71.8915,3.1815,1008.0000,0.0000,26.0120,236.0383,31.3435,13.8607
8/2/2015,15,778.7394,829.4995,119.2608,782.3570,787.0749,872.5370,93.4713,24.5953,73.7887,3.3868,1007.5000,0.0000,37.2502,253.3767,31.2180,13.8757
8/2/2015,16,565.3620,682.1921,115.8976,566.9123,571.9350,727.0594,93.2324,24.4590,75.1653,3.1073,1006.5000,0.0000,49.4325,264.4283,30.6887,13.7805
8/2/2015,17,369.4918,540.0631,121.1395,364.2804,370.5410,583.8345,101.7728,23.3675,79.0427,2.7381,1006.2500,0.0000,61.8420,273.0717,28.7732,13.2910
8/2/2015,18,225.5996,509.5370,80.1453,217.4520,223.9725,557.8648,65.4018,23.1255,74.2287,2.4442,1006.2500,0.0000,74.1483,280.8950,27.7665,13.1052
8/2/2015,19,50.0390,195.3169,25.7969,47.7019,50.6068,226.5729,22.6465,22.0415,78.2558,2.7782,1006.0000,0.0000,86.0000,288.7733,25.3552,13.0318
8/2/2015,20,0.3088,0.0000,0.3088,0.2621,0.2781,0.0000,0.2781,20.8678,87.8900,2.3494,1006.2500,0.0000,97.6050,297.3733,22.4885,13.0013
8/2/2015,21,0.0178,0.0000,0.0178,0.0309,0.0160,0.0000,0.0160,20.5963,90.3033,1.9146,1007.0000,0.0000,108.1483,307.3517,21.0380,12.9703
8/2/2015,22,0.0178,0.0000,0.0178,0.0223,0.0160,0.0000,0.0160,20.1208,92.0600,0.9036,1007.0000,0.0000,117.2067,319.3733,20.1928,12.9440
8/2/2015,23,0.0317,0.0000,0.0317,0.0453,0.0285,0.0000,0.0285,19.6063,92.2783,0.7594,1007.0000,0.0000,124.0600,333.9717,19.3192,12.9197
8/3/2015,0,0.0340,0.0000,0.0340,0.0747,0.0306,0.0000,0.0306,19.5968,90.0267,1.0135,1006.7500,0.0000,127.8200,350.6967,18.7735,12.8975
8/3/2015,1,0.0649,0.0000,0.0649,0.0805,0.0584,0.0000,0.0584,20.1637,86.1900,1.3644,1007.2500,0.0000,127.8200,9.0778,18.8735,12.8735
8/3/2015,2,0.0294,0.0000,0.0294,0.0667,0.0264,0.0000,0.0264,18.8935,91.3900,0.6798,1007.0000,0.0000,124.0700,26.1123,18.5278,12.8528
8/3/2015,3,0.0463,0.0000,0.0463,0.0948,0.0417,0.0000,0.0417,18.3445,93.1083,0.3318,1007.5000,0.0000,117.2183,40.7245,17.6117,12.8293
8/3/2015,4,0.0440,0.0000,0.0440,0.1221,0.0396,0.0000,0.0396,17.2865,95.4067,0.0000,1007.2500,0.0000,108.1617,52.7555,16.9388,12.7998
8/3/2015,5,0.4525,0.0000,0.4525,0.4461,0.4076,0.0000,0.4076,16.8758,96.9083,0.0000,1007.7500,0.0000,97.6167,62.7385,16.3325,12.7703
8/3/2015,6,31.2849,46.6829,24.1481,32.1177,31.9384,65.0035,22.8232,18.5557,93.6317,0.3238,1008.0000,0.0000,86.0083,71.3567,16.8058,12.7408
8/3/2015,7,210.4664,487.8258,73.4247,212.9377,208.6280,535.5069,58.7467,21.8630,83.2390,0.4664,1008.5000,0.0000,74.1687,79.2633,20.1772,12.7625
8/3/2015,8,409.9636,643.1137,105.9874,414.5440,411.5909,689.8590,85.6127,23.7875,72.9098,0.9814,1009.0000,0.0000,61.8687,87.1267,24.9207,12.9810
8/3/2015,9,594.6368,709.9684,132.9971,600.7827,601.8249,756.7827,109.8363,24.9442,70.9318,1.7255,1008.7500,0.0000,49.4717,95.8300,28.3228,13.3658
